eventid,iyear,country_txt,nkill
198512260010,1985,Philippines,7.0
198512280002,1985,Philippines,1.0
198512300004,1985,Philippines,1.0
198512310001,1985,Philippines,0.0
198601030005,1986,Philippines,1.0
198601060009,1986,Philippines,1.0
198601070008,1986,Philippines,1.0
198601080007,1986,Philippines,1.0
198601150004,1986,Philippines,1.0
198602070002,1986,Philippines,0.0
198602070003,1986,Philippines,0.0
198602070006,1986,Philippines,0.0
198602070007,1986,Philippines,1.0
198602090006,1986,Philippines,1.0
198602110002,1986,Philippines,5.0
198602130004,1986,Philippines,2.0
198602170004,1986,Philippines,5.0
198602180001,1986,Philippines,3.0
198602210016,1986,Philippines,4.0
198602210017,1986,Philippines,1.0
198602210018,1986,Philippines,1.0
198602250005,1986,Philippines,2.0
198603000001,1986,Philippines,5.0
198603120004,1986,Malaysia,2.0
198603120005,1986,Malaysia,2.0
198603120006,1986,Malaysia,2.0
198603120007,1986,Malaysia,2.0
198603120008,1986,Malaysia,2.0
198603120009,1986,Malaysia,2.0
198603120010,1986,Malaysia,2.0
198603120011,1986,Malaysia,2.0
198603130002,1986,Malaysia,0.0
198603130005,1986,Philippines,0.0
198603140013,1986,Philippines,3.0
198603150004,1986,Philippines,12.0
198603150005,1986,Philippines,12.0
198603170009,1986,Philippines,23.0
198603180003,1986,Malaysia,1.0
198603180004,1986,Malaysia,1.0
198603180005,1986,Malaysia,1.0
198603180006,1986,Malaysia,1.0
198603190003,1986,Philippines,8.0
198603190010,1986,Philippines,4.0
198603200006,1986,Malaysia,0.0
198603200008,1986,Philippines,1.0
198603290008,1986,Philippines,6.0
198603310002,1986,Malaysia,0.0
198604020013,1986,Philippines,19.0
198604080001,1986,Thailand,0.0
198604200003,1986,Philippines,0.0
198604210002,1986,Thailand,0.0
198604210008,1986,Philippines,1.0
198604240004,1986,Philippines,8.0
198605070004,1986,Philippines,5.0
198605130015,1986,Philippines,14.0
198605140007,1986,Indonesia,0.0
198605140012,1986,Indonesia,0.0
198605140013,1986,Indonesia,0.0
198606030003,1986,Philippines,19.0
198606120007,1986,Indonesia,0.0
198606170005,1986,Philippines,5.0
198606170006,1986,Philippines,10.0
198606300014,1986,Philippines,11.0
198607030003,1986,Philippines,13.0
198607030004,1986,Philippines,7.0
198607120002,1986,Philippines,
198607120003,1986,Philippines,
198607190009,1986,Philippines,0.0
198607220009,1986,Philippines,15.0
198607260012,1986,Philippines,0.0
198607310002,1986,Thailand,0.0
198608240005,1986,Philippines,5.0
198608260007,1986,Philippines,4.0
198608280018,1986,Philippines,20.0
198609070001,1986,Philippines,10.0
198609070005,1986,Philippines,
198609070008,1986,Philippines,10.0
198609100003,1986,Philippines,2.0
198609170008,1986,Philippines,1.0
198609200002,1986,Philippines,2.0
198609240009,1986,Philippines,1.0
198610100003,1986,Philippines,8.0
198610140003,1986,Philippines,0.0
198610210002,1986,Philippines,0.0
198610230006,1986,Philippines,6.0
198610240011,1986,Philippines,
198610270001,1986,Philippines,0.0
198610270003,1986,Philippines,0.0
198610290001,1986,Philippines,0.0
198611040001,1986,Philippines,0.0
198611040002,1986,Philippines,0.0
198611040009,1986,Philippines,0.0
198611060003,1986,Philippines,0.0
198611170002,1986,Philippines,0.0
198611190003,1986,Philippines,0.0
198611190010,1986,Philippines,5.0
198611190011,1986,Philippines,1.0
198611190012,1986,Philippines,1.0
198611200002,1986,Philippines,0.0
198611200003,1986,Philippines,0.0
198611210007,1986,Philippines,3.0
198611230004,1986,Philippines,3.0
198611240001,1986,Philippines,3.0
198612100004,1986,Philippines,3.0
198612160012,1986,Philippines,0.0
198612170002,1986,Philippines,3.0
198701150019,1987,Philippines,7.0
198701150023,1987,Philippines,0.0
198701150024,1987,Philippines,0.0
198701150025,1987,Philippines,0.0
198701150026,1987,Philippines,0.0
198701150027,1987,Philippines,0.0
198701150028,1987,Philippines,0.0
198701150029,1987,Philippines,0.0
198701150030,1987,Philippines,0.0
198701150031,1987,Philippines,0.0
198701150032,1987,Philippines,0.0
198701150033,1987,Philippines,0.0
198701150034,1987,Philippines,0.0
198701150035,1987,Philippines,0.0
198701150036,1987,Philippines,1.0
198701200001,1987,Philippines,0.0
198701200002,1987,Philippines,0.0
198701200003,1987,Philippines,0.0
198701200004,1987,Philippines,0.0
198701200005,1987,Philippines,0.0
198701290001,1987,Philippines,0.0
198702010005,1987,Philippines,0.0
198702010006,1987,Philippines,0.0
198702010007,1987,Philippines,0.0
198702070002,1987,Philippines,5.0
198702070003,1987,Philippines,3.0
198702080001,1987,Philippines,1.0
198702110003,1987,Philippines,4.0
198702120006,1987,Philippines,4.0
198702130014,1987,Philippines,0.0
198702170002,1987,Philippines,1.0
198702190013,1987,Philippines,19.0
198702240008,1987,Philippines,9.0
198703000001,1987,Philippines,8.0
198703030003,1987,Philippines,2.0
198703030004,1987,Philippines,1.0
198703030005,1987,Philippines,1.0
198703130003,1987,Philippines,4.0
198703180002,1987,Philippines,19.0
198703180007,1987,Philippines,19.0
198703200006,1987,Philippines,1.0
198703220012,1987,Philippines,0.0
198703250001,1987,Philippines,0.0
198704150018,1987,Philippines,1.0
198704160011,1987,Philippines,1.0
198704160012,1987,Philippines,2.0
198704270003,1987,Philippines,0.0
198704290005,1987,Philippines,0.0
198705040029,1987,Philippines,16.0
198705050017,1987,Philippines,0.0
198705130008,1987,Philippines,0.0
198705290003,1987,Philippines,3.0
198705310001,1987,Philippines,0.0
198706010010,1987,Philippines,1.0
198706040016,1987,Philippines,4.0
198706060006,1987,Philippines,3.0
198706060007,1987,Philippines,1.0
198706060008,1987,Philippines,1.0
198706060009,1987,Philippines,0.0
198706070008,1987,Philippines,3.0
198706070009,1987,Philippines,1.0
198706070013,1987,Philippines,2.0
198706070014,1987,Philippines,0.0
198706080002,1987,Philippines,2.0
198706080009,1987,Philippines,0.0
198706100003,1987,Philippines,0.0
198706120005,1987,Philippines,1.0
198706140007,1987,Philippines,0.0
198706140009,1987,Philippines,2.0
198706140010,1987,Philippines,2.0
198706150001,1987,Philippines,0.0
198706150002,1987,Philippines,0.0
198706150003,1987,Philippines,0.0
198706150004,1987,Philippines,0.0
198706160004,1987,Philippines,0.0
198706200013,1987,Philippines,1.0
198706210004,1987,Philippines,8.0
198706210008,1987,Philippines,1.0
198706220004,1987,Philippines,8.0
198706230011,1987,Philippines,2.0
198706230012,1987,Philippines,0.0
198706230017,1987,Philippines,0.0
198706250004,1987,Philippines,0.0
198706250005,1987,Philippines,0.0
198707010008,1987,Philippines,1.0
198707040003,1987,Philippines,0.0
198707040004,1987,Philippines,0.0
198707040005,1987,Philippines,0.0
198707040006,1987,Philippines,0.0
198707040007,1987,Philippines,3.0
