eventid,iyear,country_txt,nkill
197806090002,1978,Argentina,0.0
197806100001,1978,Argentina,0.0
197806120005,1978,Colombia,0.0
197807020002,1978,Colombia,0.0
197807020003,1978,Colombia,
197807040001,1978,Colombia,1.0
197807040002,1978,Colombia,1.0
197807050001,1978,Colombia,
197807080003,1978,Brazil,1.0
197807120004,1978,Colombia,1.0
197807290001,1978,Argentina,0.0
197808010001,1978,Argentina,3.0
197808020001,1978,Argentina,0.0
197808020002,1978,Colombia,0.0
197808020003,1978,Colombia,0.0
197808030001,1978,Colombia,1.0
197808040001,1978,Colombia,0.0
197808040002,1978,Colombia,0.0
197808070001,1978,Colombia,
197808080001,1978,Colombia,0.0
197808080002,1978,Colombia,0.0
197808080003,1978,Colombia,0.0
197808080004,1978,Colombia,0.0
197808130001,1978,Argentina,0.0
197808130003,1978,Colombia,2.0
197808140001,1978,Colombia,9.0
197808160001,1978,Colombia,1.0
197808160002,1978,Colombia,0.0
197808170003,1978,Colombia,
197808180001,1978,Colombia,0.0
197808180002,1978,Colombia,0.0
197808180003,1978,Colombia,
197808190001,1978,Colombia,1.0
197808190002,1978,Colombia,6.0
197808210001,1978,Colombia,0.0
197808240001,1978,Peru,
197808240004,1978,Colombia,0.0
197808280007,1978,Argentina,1.0
197808300002,1978,Colombia,
197808300003,1978,Bolivia,0.0
197809010001,1978,Argentina,0.0
197809010002,1978,Ecuador,0.0
197809030002,1978,Peru,0.0
197809030003,1978,Colombia,0.0
197809050005,1978,Colombia,3.0
197809070001,1978,Ecuador,0.0
197809070002,1978,Ecuador,0.0
197809070003,1978,Ecuador,0.0
197809070004,1978,Ecuador,0.0
197809090001,1978,Chile,0.0
197809100001,1978,Peru,0.0
197809100002,1978,Bolivia,0.0
197809120001,1978,Colombia,1.0
197809130001,1978,Brazil,0.0
197809130002,1978,Brazil,0.0
197809140003,1978,Colombia,0.0
197809210003,1978,Argentina,
197809210004,1978,Argentina,
197809280003,1978,Colombia,
197809280004,1978,Colombia,
197810000002,1978,Colombia,1.0
197810090005,1978,Colombia,0.0
197810090006,1978,Colombia,0.0
197810100002,1978,Colombia,0.0
197810100003,1978,Colombia,0.0
197810100004,1978,Colombia,0.0
197810100008,1978,Venezuela,0.0
197810110001,1978,Colombia,1.0
197810110002,1978,Venezuela,1.0
197810110006,1978,Colombia,0.0
197810130005,1978,Colombia,
197810130006,1978,Colombia,
197810270010,1978,Venezuela,0.0
197811080001,1978,Colombia,1.0
197811080002,1978,Colombia,1.0
197811090002,1978,Colombia,0.0
197811090003,1978,Colombia,0.0
197811110001,1978,Argentina,1.0
197811140002,1978,Chile,0.0
197811150002,1978,Colombia,
197811180002,1978,Guyana,5.0
197811200002,1978,Venezuela,
197811220001,1978,Chile,0.0
197811230001,1978,Colombia,0.0
197811250005,1978,Colombia,0.0
197811250006,1978,Colombia,
197811250008,1978,Colombia,0.0
197811270001,1978,Ecuador,1.0
197811280003,1978,Colombia,0.0
197811290001,1978,Colombia,0.0
197812000003,1978,Colombia,0.0
197812000004,1978,Colombia,0.0
197812020005,1978,Venezuela,0.0
197812030001,1978,Chile,0.0
197812050003,1978,Chile,0.0
197812060001,1978,Chile,0.0
197812080002,1978,Colombia,0.0
197812110001,1978,Argentina,0.0
197812120004,1978,Venezuela,0.0
197812140001,1978,Ecuador,
197812150005,1978,Argentina,
197812160001,1978,Colombia,0.0
197812160002,1978,Colombia,0.0
197812180004,1978,Colombia,
197812180006,1978,Colombia,3.0
197812190012,1978,Colombia,0.0
197812200005,1978,Argentina,1.0
197812210003,1978,Colombia,
197812210004,1978,Colombia,
197812220003,1978,Peru,0.0
197812280001,1978,Argentina,
197812290001,1978,Colombia,2.0
197812290006,1978,Colombia,1.0
197900000002,1979,Colombia,
197901000005,1979,Peru,
197901030014,1979,Colombia,1.0
197901060010,1979,Argentina,0.0
197901070005,1979,Colombia,7.0
197901100003,1979,Colombia,0.0
197901110002,1979,Peru,0.0
197901120003,1979,Colombia,0.0
197901130002,1979,Colombia,1.0
197901180011,1979,Colombia,7.0
197901190008,1979,Colombia,
197901200005,1979,Colombia,
197901210001,1979,Colombia,0.0
197901220003,1979,Colombia,0.0
197901240001,1979,Argentina,0.0
197901240002,1979,Chile,0.0
197901250010,1979,Peru,5.0
197901260001,1979,Chile,
